9.072529983520507812e+01,1.667112846754645830e+02
9.076791596412658691e+01,1.663812730047580715e+02
9.080102491378784180e+01,1.664888230541341443e+02
9.083451199531555176e+01,1.665139599604991361e+02
9.086679816246032715e+01,1.660474907980967600e+02
9.089773416519165039e+01,1.664333423107998726e+02
9.094172906875610352e+01,1.662754286740281771e+02
9.097292590141296387e+01,1.667520423736421549e+02
9.100600218772888184e+01,1.663457222371846740e+02
9.103800010681152344e+01,1.663195080348325803e+02
9.106914401054382324e+01,1.660269323996768094e+02
9.111141490936279297e+01,1.663484154771523436e+02
9.114376115798950195e+01,1.662038782655534703e+02
9.117628908157348633e+01,1.662227309453272426e+02
9.120962190628051758e+01,1.663041565670167756e+02
9.124295282363891602e+01,1.664664691624023760e+02
9.128619909286499023e+01,1.665696202531645440e+02
9.131857991218566895e+01,1.665730316904569293e+02
9.135197901725769043e+01,1.675654008438818607e+02
9.138475108146667480e+01,1.670437202621420454e+02
9.141611599922180176e+01,1.670258551036897359e+02
9.144765210151672363e+01,1.670233414130532310e+02
9.148952007293701172e+01,1.665630667025765206e+02
9.152197504043579102e+01,1.668194631474997607e+02
9.155424308776855469e+01,1.661787413591884217e+02
9.158732581138610840e+01,1.669087889397611946e+02
9.163052487373352051e+01,1.662079181255049889e+02
9.166391706466674805e+01,1.661341233503905244e+02
9.169733023643493652e+01,1.661039590627524660e+02
9.173070216178894043e+01,1.662252446359637190e+02
9.176344895362854004e+01,1.662098033934823604e+02
9.179527902603149414e+01,1.664793967142472297e+02
9.182829213142395020e+01,1.659427237633539960e+02
9.187178492546081543e+01,1.659759403896220817e+02
9.190461993217468262e+01,1.658547445910763827e+02
9.193715596199035645e+01,1.662877278032139259e+02
9.197019314765930176e+01,1.664601849358110996e+02
9.200331997871398926e+01,1.667402818924499570e+02
9.203536295890808105e+01,1.661700332166262513e+02
9.207851219177246094e+01,1.659687584163749250e+02
9.211227798461914062e+01,1.668173085555256421e+02
9.214555311203002930e+01,1.664759852769548445e+02
9.217886805534362793e+01,1.672107011401382408e+02
9.221117401123046875e+01,1.667329203698716071e+02
9.224273109436035156e+01,1.670015261693150421e+02
9.227520704269409180e+01,1.677797827453092623e+02
9.231798100471496582e+01,1.666670257653290435e+02
9.235006213188171387e+01,1.668753927641619441e+02
9.238272714614868164e+01,1.670015261693150137e+02
9.241481018066406250e+01,1.667244815513062122e+02
9.244779419898986816e+01,1.662096238441511957e+02
9.249018311500549316e+01,1.667930693958165023e+02
9.252196502685546875e+01,1.667689200107729448e+02
9.255402803421020508e+01,1.667098482808151516e+02
9.258743405342102051e+01,1.670520693060418296e+02
9.262026596069335938e+01,1.665429571774845101e+02
9.265409207344055176e+01,1.675251817936978398e+02
9.269742202758789062e+01,1.663915073166352556e+02
9.272940897941589355e+01,1.669786336295897229e+02
9.276171588897705078e+01,1.656153155579495433e+02
9.279383802413940430e+01,1.668607594936708836e+02
9.282646203041076660e+01,1.667645210521590968e+02
9.286845111846923828e+01,1.668480114911571945e+02
9.290124320983886719e+01,1.665279648083310917e+02
9.293419694900512695e+01,1.663740910315109147e+02
9.296669411659240723e+01,1.661329562797378685e+02
9.299867105484008789e+01,1.659050184038064515e+02
9.303073501586914062e+01,1.666913546997037372e+02
9.307389307022094727e+01,1.660879791722775565e+02
9.310589098930358887e+01,1.668307747553640183e+02
9.313761615753173828e+01,1.657953137624562316e+02
9.316987895965576172e+01,1.662573839662447028e+02
9.321336388587951660e+01,1.657026663075679949e+02
9.324599599838256836e+01,1.656286919831223656e+02
9.327950406074523926e+01,1.659060956997934966e+02
9.331136202812194824e+01,1.654296615495107119e+02
9.334418702125549316e+01,1.658180267528503293e+02
9.337797093391418457e+01,1.656557141574647574e+02
9.341161704063415527e+01,1.659431726366819362e+02
9.345467305183410645e+01,1.656489810575455692e+02
9.348767614364624023e+01,1.663756172008259284e+02
9.351977896690368652e+01,1.654915162941018139e+02
9.355237007141113281e+01,1.655096507765508420e+02
9.358429503440856934e+01,1.654761648262860092e+02
9.362735104560852051e+01,1.652327857078732620e+02
9.365980219841003418e+01,1.658577071550408562e+02
9.369211316108703613e+01,1.651762276685519453e+02
9.372602200508117676e+01,1.658946045425980742e+02
9.375750303268432617e+01,1.650875302989496447e+02
9.378910398483276367e+01,1.655583984199658687e+02
9.383285403251647949e+01,1.655045336206122499e+02
9.386485815048217773e+01,1.657407307657778972e+02
9.389879202842712402e+01,1.657288805099201170e+02
9.393097805976867676e+01,1.652939222551395915e+02
9.396432709693908691e+01,1.654482449052877371e+02
9.399614500999450684e+01,1.650620342939222667e+02
9.403914594650268555e+01,1.654212227309453453e+02
9.407094192504882812e+01,1.657818475626178270e+02
9.410289502143859863e+01,1.656574198761109926e+02
9.413569784164428711e+01,1.654279558308645335e+02
9.417828798294067383e+01,1.660297154143100897e+02
9.421016693115234375e+01,1.653502109704641327e+02
9.424305200576782227e+01,1.660237005117155888e+02
9.427659201622009277e+01,1.657049106742077527e+02
9.431032490730285645e+01,1.656407217883113390e+02
9.434308195114135742e+01,1.657656881228117527e+02
9.437399911880493164e+01,1.653710386928808873e+02
9.441567206382751465e+01,1.657757428853577437e+02
9.444767689704895020e+01,1.651375347876829380e+02
9.447980213165283203e+01,1.660486578687494159e+02
9.452259302139282227e+01,1.652964359457760963e+02
9.455621504783630371e+01,1.654093724750875083e+02
9.458803606033325195e+01,1.653451835891911230e+02
9.462147307395935059e+01,1.657041027022174546e+02
9.465398502349853516e+01,1.655226681030613065e+02
9.468676185607910156e+01,1.653107101176047991e+02
9.472857999801635742e+01,1.658306849806984360e+02
9.476173901557922363e+01,1.651564772421222642e+02
9.479309511184692383e+01,1.656061585420594326e+02
9.482418608665466309e+01,1.654416913546997137e+02
9.486773085594177246e+01,1.659754915162941131e+02
9.489942693710327148e+01,1.655533710386928874e+02
9.493138408660888672e+01,1.662321572852141287e+02
9.496428704261779785e+01,1.661816141484872844e+02
9.499633002281188965e+01,1.661184127839123619e+02
9.502984404563903809e+01,1.659037615584881848e+02
9.507196998596191406e+01,1.656737588652482316e+02
9.510408020019531250e+01,1.663096328216177255e+02
9.513791894912719727e+01,1.658419965885626937e+02
9.516988420486450195e+01,1.659336565221294677e+02
9.520387196540832520e+01,1.655980788221563955e+02
9.523607397079467773e+01,1.659714516563425946e+02
9.527923202514648438e+01,1.657840021545919740e+02
9.531219196319580078e+01,1.654402549600502823e+02
9.534534811973571777e+01,1.654837058981955238e+02
9.537855005264282227e+01,1.656646916240237033e+02
9.541054701805114746e+01,1.661445372115988732e+02
9.544302582740783691e+01,1.654673669090582564e+02
9.548640990257263184e+01,1.657651494748182017e+02
9.551937508583068848e+01,1.656050812460723591e+02
9.555168724060058594e+01,1.664614417811293663e+02
9.558339190483093262e+01,1.654433072986803381e+02
9.561471009254455566e+01,1.655516653200466806e+02
9.564858603477478027e+01,1.656338989137265401e+02
9.569376301765441895e+01,1.654638656971002888e+02
9.572615909576416016e+01,1.661071011760481042e+02
9.575754690170288086e+01,1.653965346979082369e+02
9.579152894020080566e+01,1.662075590268426311e+02
9.582255315780639648e+01,1.657769099560104280e+02
9.585573601722717285e+01,1.659088787144267769e+02
9.589924597740173340e+01,1.652551395996050303e+02
9.593354010581970215e+01,1.655585779692970618e+02
9.596688723564147949e+01,1.654430379746835342e+02
9.599877810478210449e+01,1.655369422748900377e+02
9.603144907951354980e+01,1.659579854565041614e+02
9.606331014633178711e+01,1.654800251369063631e+02
9.610623097419738770e+01,1.655083041565669930e+02
9.613950109481811523e+01,1.659462249753119920e+02
9.617278790473937988e+01,1.658540263937516954e+02
9.620590400695800781e+01,1.657711643774127026e+02
9.623805093765258789e+01,1.659695663883652230e+02
9.627020597457885742e+01,1.654082951791004632e+02
9.631274700164794922e+01,1.660341143729239946e+02
9.634577393531799316e+01,1.661466020289074379e+02
9.637791109085083008e+01,1.657872340425531945e+02
9.641139984130859375e+01,1.658751234401651971e+02
9.644375109672546387e+01,1.656228566298590579e+02
9.647627496719360352e+01,1.659610377951341889e+02
9.651943111419677734e+01,1.653878265553460949e+02
9.655306911468505859e+01,1.658210790914803567e+02
9.658542680740356445e+01,1.663588293383607208e+02
9.661822199821472168e+01,1.666935092916778842e+02
9.665148496627807617e+01,1.663599964090133767e+02
9.668278098106384277e+01,1.656804919651674481e+02
9.672638797760009766e+01,1.658060867223269668e+02
9.675782799720764160e+01,1.652914983391686690e+02
9.679069805145263672e+01,1.652745309273722967e+02
9.682242298126220703e+01,1.649803393482359297e+02
9.685577702522277832e+01,1.658045605530119531e+02
9.689888715744018555e+01,1.661426519436215301e+02
9.693212008476257324e+01,1.663038872430200001e+02
9.696632218360900879e+01,1.659125594757159661e+02
9.699754381179809570e+01,1.659985636053505687e+02
9.703078198432922363e+01,1.660543136726815874e+02
9.706315207481384277e+01,1.658744052428404814e+02
9.710457301139831543e+01,1.662458030343836981e+02
9.713796901702880859e+01,1.658662357482718335e+02
9.716938591003417969e+01,1.662566657689200156e+02
9.720150017738342285e+01,1.658567196337193650e+02
9.723350715637207031e+01,1.659858156028368512e+02
9.727769708633422852e+01,1.653788490887871205e+02
9.731144499778747559e+01,1.655862285662985869e+02
9.734469199180603027e+01,1.659018762905108133e+02
9.737735915184020996e+01,1.657182870993805466e+02
9.741128110885620117e+01,1.659239608582458061e+02
9.744437694549560547e+01,1.655175509471227144e+02
9.747648000717163086e+01,1.656470060149025869e+02
9.750975894927978516e+01,1.655271568363407937e+02
9.755209112167358398e+01,1.660435407128108238e+02
9.758424496650695801e+01,1.659421851153604450e+02
9.761617898941040039e+01,1.660904928629140898e+02
9.764805006980895996e+01,1.659639105844330800e+02
9.768104004859924316e+01,1.660737947751144645e+02
9.772479414939880371e+01,1.662235389173175406e+02
9.775758504867553711e+01,1.665786874943890723e+02
9.778972315788269043e+01,1.664976209713618971e+02
9.782205104827880859e+01,1.657456683723853246e+02
9.785357522964477539e+01,1.657647006014902615e+02
9.789660215377807617e+01,1.655504982493939963e+02
9.792852401733398438e+01,1.660047580572762342e+02
9.796060204505920410e+01,1.659967681120387795e+02
9.799309515953063965e+01,1.659816859682197503e+02
9.803578805923461914e+01,1.664337911841278412e+02
9.806805920600891113e+01,1.663538917317532935e+02
9.810125207901000977e+01,1.666673848639913729e+02
9.813483595848083496e+01,1.658569889577161405e+02
9.816805601119995117e+01,1.660754107190950890e+02
9.820023918151855469e+01,1.655898195529221368e+02
9.823270606994628906e+01,1.655915252715683721e+02
9.826613807678222656e+01,1.654994164646736579e+02
9.830807399749755859e+01,1.652595385582188499e+02
9.834042310714721680e+01,1.650364485142292779e+02
9.837296509742736816e+01,1.652733638567196124e+02
9.840542316436767578e+01,1.656022982314391072e+02
9.844801402091979980e+01,1.648682107909148158e+02
9.851496601104736328e+01,1.653116078642607079e+02
9.858244919776916504e+01,1.644631474997755447e+02
9.864766788482666016e+01,1.536681030613160885e+02
9.868102693557739258e+01,1.473548792530748131e+02
9.871362090110778809e+01,1.421758685698895590e+02
9.875654506683349609e+01,1.383410539545740221e+02
9.879043984413146973e+01,1.390351916689110396e+02
9.882214498519897461e+01,1.396719633719364140e+02
9.885540604591369629e+01,1.440693958165005881e+02
9.888751196861267090e+01,1.489931771254152011e+02
9.893088889122009277e+01,1.562250650866325543e+02
9.899663209915161133e+01,1.656363228296974341e+02
9.903080391883850098e+01,1.665134213125055851e+02
9.909687709808349609e+01,1.663994074872071280e+02
9.913065290451049805e+01,1.663506598437920729e+02
9.916330790519714355e+01,1.670118502558577802e+02
9.920618700981140137e+01,1.663740012568453039e+02
9.923943901062011719e+01,1.677619175868569812e+02
9.927246785163879395e+01,1.667497082323368431e+02
9.930595993995666504e+01,1.672894335218601327e+02
9.933915686607360840e+01,1.674048837418080495e+02
9.937243390083312988e+01,1.671094353173534444e+02
9.940410399436950684e+01,1.673973426698985350e+02
9.943636393547058105e+01,1.671779333871981237e+02
9.947862505912780762e+01,1.678279019660651841e+02
