1.651560907363891602e+02,1.363220219158713178e+02
1.651880218982696533e+02,1.359620596205961931e+02
1.652202937602996826e+02,1.360843643219040757e+02
1.652536320686340332e+02,1.360453634971132431e+02
1.652865118980407715e+02,1.365118416401555521e+02
1.653190739154815674e+02,1.359717214563449943e+02
1.653642427921295166e+02,1.368018145398845320e+02
1.653977589607238770e+02,1.366224814422057250e+02
1.654311118125915527e+02,1.373565453045834772e+02
1.654632897377014160e+02,1.364610580888417530e+02
1.654959397315979004e+02,1.363129492164486862e+02
1.655293409824371338e+02,1.362509720749381472e+02
1.655626878738403320e+02,1.364689525156121022e+02
1.655959169864654541e+02,1.362032520325203393e+02
1.656397418975830078e+02,1.362113821138211449e+02
1.656720991134643555e+02,1.365735831271356346e+02
1.657042827606201172e+02,1.363209614704842636e+02
1.657380738258361816e+02,1.364749617061388278e+02
1.657702889442443848e+02,1.363254389065629653e+02
1.658036270141601562e+02,1.359979969364910914e+02
1.658353669643402100e+02,1.357051961823966053e+02
1.658808588981628418e+02,1.360732885589725640e+02
1.659143328666687012e+02,1.364722516790385214e+02
1.659476940631866455e+02,1.361736773889477945e+02
1.659810459613800049e+02,1.361673147166254410e+02
1.660144109725952148e+02,1.363983739837398446e+02
1.660477020740509033e+02,1.362883233180157845e+02
1.660809729099273682e+02,1.360245080711676735e+02
1.661142640113830566e+02,1.356921173559561851e+02
1.661476609706878662e+02,1.356865794744904008e+02
1.661812548637390137e+02,1.360926122304701096e+02
1.662252848148345947e+02,1.357919170496053027e+02
1.662574257850646973e+02,1.360122540355838510e+02
1.662906708717346191e+02,1.363389890420643269e+02
1.663234238624572754e+02,1.365751148815836018e+02
1.663554937839508057e+02,1.366205962059620731e+02
1.663876469135284424e+02,1.362434311299634828e+02
1.664326567649841309e+02,1.360650406504065302e+02
1.664635488986968994e+02,1.360439495699304757e+02
1.664974310398101807e+02,1.364353717450217971e+02
1.665310089588165283e+02,1.363884764934605869e+02
1.665639269351959229e+02,1.361735595616825947e+02
1.665977239608764648e+02,1.363539531047484559e+02
1.666309890747070312e+02,1.363395781783904965e+02
1.666643178462982178e+02,1.361721456344997989e+02
1.666969318389892578e+02,1.366998939554612775e+02
1.667414867877960205e+02,1.358647342995169254e+02
1.667739019393920898e+02,1.359533404029692463e+02
1.668069970607757568e+02,1.358138329209378981e+02
1.668399701118469238e+02,1.361119359019677120e+02
1.668720998764038086e+02,1.366037469070342922e+02
1.669042928218841553e+02,1.359007894426770520e+02
1.669485559463500977e+02,1.363779898668551880e+02
1.669812128543853760e+02,1.361497584541062906e+02
1.670140337944030762e+02,1.359837398373983604e+02
1.670476667881011963e+02,1.361849888064097911e+02
1.670806348323822021e+02,1.357601036879933929e+02
1.671143279075622559e+02,1.362608695652174049e+02
1.671476559638977051e+02,1.363556026864616513e+02
1.671810739040374756e+02,1.365298692117355870e+02
1.672235238552093506e+02,1.369805585012371978e+02
1.672567508220672607e+02,1.367017791917049578e+02
1.672893760204315186e+02,1.361398609638270329e+02
1.673220338821411133e+02,1.359961117002474396e+02
1.673550109863281250e+02,1.354409096264875814e+02
1.673869791030883789e+02,1.354642394250029440e+02
1.674306428432464600e+02,1.350883704489218928e+02
1.674627981185913086e+02,1.348723930717568180e+02
1.674952199459075928e+02,1.352342406032755946e+02
1.675272488594055176e+02,1.355225639212913791e+02
1.675601799488067627e+02,1.365982090255685080e+02
1.676028170585632324e+02,1.358953693884764959e+02
1.676353788375854492e+02,1.354221750913161202e+02
1.676692979335784912e+02,1.354602332979851553e+02
1.677009117603302002e+02,1.356851655473076335e+02
1.677330937385559082e+02,1.361287852008954644e+02
1.677657647132873535e+02,1.356387416048073646e+02
1.678087899684906006e+02,1.349334275951455311e+02
1.678405849933624268e+02,1.351260751737952148e+02
1.678733198642730713e+02,1.354412631082832377e+02
1.679060518741607666e+02,1.368418758100624473e+02
1.679383296966552734e+02,1.365053611405679419e+02
1.679818348884582520e+02,1.366043360433604335e+02
1.680143837928771973e+02,1.363101213620831800e+02
1.680477588176727295e+02,1.357261694356074031e+02
1.680810270309448242e+02,1.355972664074466820e+02
1.681143460273742676e+02,1.353095322257570388e+02
1.681481368541717529e+02,1.356585365853658516e+02
1.681801438331604004e+02,1.355124307764816649e+02
1.682125759124755859e+02,1.352302344762578059e+02
1.682546339035034180e+02,1.355759396724402279e+02
1.682869999408721924e+02,1.356041003888300054e+02
1.683191800117492676e+02,1.359978791092258916e+02
1.683520550727844238e+02,1.361357370095439876e+02
1.683945899009704590e+02,1.358072345940850880e+02
1.684892079830169678e+02,1.360262754801460972e+02
1.685212547779083252e+02,1.364047366560622265e+02
1.685637598037719727e+02,1.362454341934723629e+02
1.685948548316955566e+02,1.359150465417697831e+02
1.686269538402557373e+02,1.351689642983386364e+02
1.686604018211364746e+02,1.359977612819606350e+02
1.687031180858612061e+02,1.362937433722163121e+02
1.687363848686218262e+02,1.357150936726758630e+02
1.687691569328308105e+02,1.364482149169317893e+02
1.688014018535614014e+02,1.358715682809002203e+02
1.688342578411102295e+02,1.354457405443619393e+02
1.688682739734649658e+02,1.362310592671144036e+02
1.689009027481079102e+02,1.355689878637916763e+02
1.689441637992858887e+02,1.351734417344173380e+02
1.689769949913024902e+02,1.359773771650759784e+02
1.690090599060058594e+02,1.364471544715447067e+02
1.690411148071289062e+02,1.357982797219276563e+02
1.690737600326538086e+02,1.354386709084482163e+02
1.691179230213165283e+02,1.359032638152468451e+02
1.691509869098663330e+02,1.359333097678802744e+02
1.691834681034088135e+02,1.352728879462707710e+02
1.692170040607452393e+02,1.361868740426534714e+02
1.692490718364715576e+02,1.348497702368327964e+02
1.692823801040649414e+02,1.356108165429480152e+02
1.693157548904418945e+02,1.351638977259337935e+02
1.693492259979248047e+02,1.349168139507482067e+02
1.693932406902313232e+02,1.350924944032049098e+02
1.694257378578186035e+02,1.349870390008247796e+02
1.694572558403015137e+02,1.356401555319901036e+02
1.694913158416748047e+02,1.350215623895369390e+02
1.695236668586730957e+02,1.363160127253446490e+02
1.695553050041198730e+02,1.365034759043242900e+02
1.695992009639739990e+02,1.367110875456580743e+02
1.696318321228027344e+02,1.364959349593495688e+02
1.696641349792480469e+02,1.358926593613762179e+02
1.696969559192657471e+02,1.359315423589018508e+02
1.697297699451446533e+02,1.352013667962766590e+02
1.697625808715820312e+02,1.358908919523977943e+02
1.698047809600830078e+02,1.355071285495463655e+02
1.698381009101867676e+02,1.350043596088134734e+02
1.698703260421752930e+02,1.358048780487804663e+02
1.699036798477172852e+02,1.345071285495463655e+02
1.699355540275573730e+02,1.353301519971721518e+02
1.699692647457122803e+02,1.354911040414752108e+02
1.700125727653503418e+02,1.354759043242606538e+02
1.700445318222045898e+02,1.366915282196300438e+02
1.700769898891448975e+02,1.354967597502061949e+02
1.701092307567596436e+02,1.355560268646164843e+02
1.701405949592590332e+02,1.360086013903617470e+02
1.701861000061035156e+02,1.350071874631789797e+02
1.702526237964630127e+02,1.352113821138211165e+02
1.702862169742584229e+02,1.349885707552727752e+02
1.703190999031066895e+02,1.348891245434193422e+02
1.703509478569030762e+02,1.349025568516554756e+02
1.703830430507659912e+02,1.350295746435725448e+02
1.704252207279205322e+02,1.353389890420643553e+02
1.704571619033813477e+02,1.354509249440320389e+02
1.704890098571777344e+02,1.353047013078826524e+02
1.705203719139099121e+02,1.351359726640744441e+02
1.705649199485778809e+02,1.356634853305054946e+02
1.705971310138702393e+02,1.363124779073877733e+02
1.706309518814086914e+02,1.355773535996229668e+02
1.706645538806915283e+02,1.353442912689996263e+02
1.706978209018707275e+02,1.353082361258394997e+02
1.707308380603790283e+02,1.357459644161658900e+02
1.707640318870544434e+02,1.357289972899729094e+02
1.707978370189666748e+02,1.355656887003652571e+02
1.708309938907623291e+02,1.352057264050901324e+02
1.708644368648529053e+02,1.354400848356309837e+02
1.709084270000457764e+02,1.355253917756568853e+02
1.709407050609588623e+02,1.357068457641098291e+02
1.709725749492645264e+02,1.354574054436196491e+02
1.710060648918151855e+02,1.353098857075527235e+02
1.710387299060821533e+02,1.355669848002827678e+02
1.710703229904174805e+02,1.359044420878991559e+02
1.711131219863891602e+02,1.357352421350300347e+02
1.711460008621215820e+02,1.359025568516554756e+02
1.711780829429626465e+02,1.354645929067986287e+02
1.712119538784027100e+02,1.353726876399198602e+02
1.712454409599304199e+02,1.358468245552020619e+02
1.712790498733520508e+02,1.354225285731118049e+02
1.713208289146423340e+02,1.360263933074113254e+02
1.713536438941955566e+02,1.359072699422646338e+02
